Biosample,Accession,Species,Prophage count
SAMN49713705,CP196626.1,Vibrio cholerae,1
SAMN49530532,CP196627.1,Neisseria spp,1
SAMN49530532,CP196628.1,Neisseria spp,0
SAMN49715297,CP196652.1,Klebsiella pneumoniae,1
SAMN49715297,CP196653.1,Klebsiella pneumoniae,0
SAMN49764163,CP196749.1,Pseudomonas aeruginosa,5
SAMN50219890,CP196825.1,Bacillus subtilis,2
SAMN50220374,CP196826.1,Bacillus subtilis,2
SAMN50220374,CP196827.1,Bacillus subtilis,0
SAMN50012554,CP196885.1,Acinetobacter baumannii,1
SAMN50012554,CP196886.1,Acinetobacter baumannii,0
SAMN48008028,CP196930.1,Acinetobacter baumannii,4
SAMN48008028,CP196931.1,Acinetobacter baumannii,0
SAMN48008028,CP196932.1,Acinetobacter baumannii,0
SAMN50224400,CP196940.1,Serratia spp,2
SAMN48008033,CP196985.1,Acinetobacter baumannii,3
SAMN48008033,CP196986.1,Acinetobacter baumannii,0
SAMN48144074,CP197036.1,Enterococcus faecium,0
SAMN48144074,CP197037.1,Enterococcus faecium,0
SAMN48144074,CP197038.1,Enterococcus faecium,1
SAMN48144074,CP197039.1,Enterococcus faecium,0
SAMN48144074,CP197040.1,Enterococcus faecium,0
SAMN48144074,CP197041.1,Enterococcus faecium,0
SAMN48144074,CP197042.1,Enterococcus faecium,0
SAMN48144074,CP197043.1,Enterococcus faecium,0
SAMN48144074,CP197044.1,Enterococcus faecium,0
SAMN48144074,CP197045.1,Enterococcus faecium,0
SAMN48144073,CP197046.1,Enterococcus faecium,0
SAMN48144073,CP197047.1,Enterococcus faecium,0
SAMN48144073,CP197048.1,Enterococcus faecium,0
SAMN48144073,CP197049.1,Enterococcus faecium,0
SAMN48144073,CP197050.1,Enterococcus faecium,2
SAMN48144073,CP197051.1,Enterococcus faecium,0
SAMN48144073,CP197052.1,Enterococcus faecium,0
SAMN50044680,CP197159.1,Salmonella enterica,6
SAMN50044680,CP197160.1,Salmonella enterica,0
SAMN50044680,CP197161.1,Salmonella enterica,0
SAMN50044680,CP197162.1,Salmonella enterica,0
SAMN49980336,CP197183.1,Serratia spp,3
SAMN49980336,CP197184.1,Serratia spp,0
SAMN49972400,CP197294.1,Enterococcus faecalis,0
SAMN49972400,CP197295.1,Enterococcus faecalis,0
SAMN49972395,CP197305.1,Enterococcus faecalis,0
SAMN49972395,CP197306.1,Enterococcus faecalis,0
SAMN49972395,CP197307.1,Enterococcus faecalis,5
SAMN49972395,CP197308.1,Enterococcus faecalis,0
SAMN49972395,CP197309.1,Enterococcus faecalis,0
SAMN49972394,CP197310.1,Enterococcus faecalis,0
SAMN49972394,CP197311.1,Enterococcus faecalis,0
SAMN49972394,CP197312.1,Enterococcus faecalis,2
SAMN49972391,CP197315.1,Enterococcus faecalis,0
SAMN49972391,CP197316.1,Enterococcus faecalis,2
SAMN49972391,CP197317.1,Enterococcus faecalis,0
SAMN49972390,CP197318.1,Enterococcus faecalis,0
SAMN49972390,CP197319.1,Enterococcus faecalis,1
SAMN49972389,CP197320.1,Enterococcus faecalis,2
SAMN49972389,CP197321.1,Enterococcus faecalis,0
SAMN49972392,CP197322.1,Enterococcus faecalis,2
SAMN49972392,CP197323.1,Enterococcus faecalis,0
SAMN50488490,CP197340.1,Bacillus subtilis,3
SAMN50488492,CP197342.1,Bacillus subtilis,3
SAMN50229541,CP197381.1,Citrobacter spp,4
SAMN50577968,CP197440.1,Neisseria spp,0
SAMN50577969,CP197441.1,Neisseria spp,0
SAMN50577974,CP197445.1,Neisseria spp,0
SAMN50577975,CP197446.1,Neisseria spp,0
SAMN50577976,CP197447.1,Neisseria spp,0
SAMN50577971,CP197451.1,Neisseria spp,0
SAMN49384630,CP197452.1,Enterococcus faecium,2
SAMN49384630,CP197453.1,Enterococcus faecium,0
SAMN49384630,CP197454.1,Enterococcus faecium,0
SAMN49384630,CP197455.1,Enterococcus faecium,0
SAMN49384630,CP197456.1,Enterococcus faecium,0
SAMN49384630,CP197457.1,Enterococcus faecium,0
SAMN49384630,CP197458.1,Enterococcus faecium,0
SAMN49384630,CP197459.1,Enterococcus faecium,0
SAMN49384630,CP197460.1,Enterococcus faecium,0
SAMN49384630,CP197461.1,Enterococcus faecium,0
SAMN49384630,CP197462.1,Enterococcus faecium,0
SAMN50651635,CP197592.1,Acinetobacter baumannii,0
SAMN50672281,CP197656.1,Bacillus subtilis,2
SAMN50253103,CP198952.1,Staphylococcus aureus,1
SAMN50262439,CP198967.1,Bacillus subtilis,2
SAMN49764496,CP199502.1,Streptococcus pneumoniae,0
SAMN49764495,CP199503.1,Streptococcus pneumoniae,0
SAMN49764495,CP199504.1,Streptococcus pneumoniae,0
SAMN49790976,CP199525.1,Enterobacter spp,6
SAMN49790976,CP199526.1,Enterobacter spp,0
SAMN49790976,CP199527.1,Enterobacter spp,0
SAMN49790976,CP199528.1,Enterobacter spp,0
SAMN49790976,CP199529.1,Enterobacter spp,0
SAMN49790976,CP199530.1,Enterobacter spp,0
SAMN51164848,CP199762.1,Citrobacter spp,4
SAMN51164389,CP199763.1,Citrobacter spp,4
SAMN49516966,CP199765.1,Pseudomonas aeruginosa,2
SAMN49516966,CP199766.1,Pseudomonas aeruginosa,0
SAMN49516964,CP199768.1,Pseudomonas aeruginosa,2
SAMN49516964,CP199769.1,Pseudomonas aeruginosa,0
SAMN51178349,CP199779.1,Citrobacter spp,4
SAMN49516932,CP199792.1,Pseudomonas aeruginosa,4
SAMN49516870,CP199815.1,Pseudomonas aeruginosa,0
SAMN49516858,CP199818.1,Pseudomonas aeruginosa,4
SAMN49516795,CP199824.1,Pseudomonas aeruginosa,1
SAMN49516795,CP199825.1,Pseudomonas aeruginosa,0
SAMN51304262,CP199919.1,Streptococcus agalactiae,1
SAMN48840878,CP199963.1,Acinetobacter baumannii,0
SAMN48840878,CP199964.1,Acinetobacter baumannii,2
SAMN48840878,CP199965.1,Acinetobacter baumannii,0
SAMN48840878,CP199966.1,Acinetobacter baumannii,0
SAMN48840878,CP199967.1,Acinetobacter baumannii,0
SAMN48840878,CP199968.1,Acinetobacter baumannii,0
SAMN48840875,CP199975.1,Acinetobacter baumannii,0
SAMN48840875,CP199976.1,Acinetobacter baumannii,0
SAMN48840875,CP199977.1,Acinetobacter baumannii,3
SAMN50926487,CP199996.1,Staphylococcus aureus,1
SAMN49649500,CP200006.1,Klebsiella pneumoniae,3
SAMEA1705947,FM211187.1,Streptococcus pneumoniae,1
SAMEA2272745,FM999788.1,Neisseria spp,0
SAMEA2272698,FN598874.1,Helicobacter pylori,0
SAMEA2272698,FN665651.1,Helicobacter pylori,0
SAMEA3138387,FQ312027.1,Streptococcus pneumoniae,1
SAMEA3138386,FQ312029.1,Streptococcus pneumoniae,0
SAMEA3138393,FQ312039.1,Streptococcus pneumoniae,0
SAMEA3138390,FQ312043.1,Streptococcus pneumoniae,1
SAMEA3138392,FQ312044.2,Streptococcus pneumoniae,1
SAMEA3138389,FQ312045.1,Streptococcus pneumoniae,1
SAMEA3138342,FQ670178.1,Haemophilus influenzae,4
SAMEA2272570,FQ670204.1,Haemophilus influenzae,4
SAMEA2272690,FR774048.1,Neisseria spp,3
SAMEA2272272,HF952104.1,Streptococcus agalactiae,1
SAMEA2272371,HF952105.1,Streptococcus agalactiae,1
SAMEA3865279,HG316453.2,Streptococcus pyogenes,0
SAMEA2272227,HG326213.1,Salmonella enterica,4
SAMEA3138834,HG326223.1,Serratia spp,1
SAMEA3139000,HG939456.1,Streptococcus agalactiae,0
SAMEA2247639,LN680001.1,Bacillus subtilis,2
SAMEA2479571,LN831025.1,Campylobacter spp,0
SAMEA2479569,LN831034.1,Streptococcus pyogenes,4
SAMEA3751109,LN868200.1,Acinetobacter baumannii,0
SAMEA2517359,LN868943.1,Salmonella enterica,1
SAMEA2517359,LN868944.1,Salmonella enterica,0
SAMEA2517359,LN868945.1,Salmonella enterica,0
SAMEA2517359,LN868946.1,Salmonella enterica,0
SAMEA3485223,LN871187.1,Pseudomonas aeruginosa,1
SAMEA1904401,LN890520.1,Salmonella enterica,6
SAMEA1904401,LN890521.1,Salmonella enterica,0
SAMEA3715145,LN997846.1,Acinetobacter baumannii,1
SAMEA3715145,LN997847.1,Acinetobacter baumannii,0
SAMEA2272227,LN999012.1,Salmonella enterica,0
SAMEA104317636,LR027877.1,Staphylococcus aureus,2
SAMEA4805863,LR031521.1,Streptococcus pyogenes,2
SAMEA5092020,LR129840.1,Streptococcus pneumoniae,1
SAMEA5092023,LR129843.1,Streptococcus pneumoniae,1
SAMEA5092024,LR129844.1,Streptococcus pneumoniae,1
SAMEA5096234,LR130237.1,Streptococcus pyogenes,0
SAMEA5096236,LR130239.1,Streptococcus pyogenes,2
SAMEA4884426,LR132067.1,Enterococcus faecium,0
SAMEA4884426,LR132068.1,Enterococcus faecium,0
SAMEA4884531,LR134095.1,Enterococcus faecium,1
SAMEA4884531,LR134096.1,Enterococcus faecium,0
SAMEA4884531,LR134097.1,Enterococcus faecium,0
SAMEA4884790,LR134105.1,Enterococcus faecium,1
SAMEA4884790,LR134106.1,Enterococcus faecium,0
SAMEA4884790,LR134107.1,Enterococcus faecium,0
SAMEA4884790,LR134108.1,Enterococcus faecium,0
SAMEA4884790,LR134109.1,Enterococcus faecium,0
SAMEA4884790,LR134110.1,Enterococcus faecium,0
SAMEA4884790,LR134111.1,Enterococcus faecium,0
SAMEA4884790,LR134112.1,Enterococcus faecium,0
SAMEA4884790,LR134113.1,Enterococcus faecium,0
SAMEA3207623,LR134168.1,Haemophilus influenzae,1
SAMEA3222067,LR134205.1,Proteus spp,1
SAMEA3529271,LR134265.1,Streptococcus agalactiae,2
SAMEA3499041,LR134271.1,Staphylococcus aureus,3
SAMEA3632070,LR134284.1,Streptococcus pyogenes,4
SAMEA3679170,LR134294.1,Streptococcus pneumoniae,1
SAMEA3724096,LR134305.1,Staphylococcus aureus,2
SAMEA1046663,LR134312.1,Enterococcus faecalis,0
SAMEA3729937,LR134314.1,Streptococcus pyogenes,1
SAMEA104200675,LR134490.1,Haemophilus influenzae,3
SAMEA104167179,LR134497.1,Campylobacter spp,1
SAMEA104167186,LR134502.1,Campylobacter spp,0
SAMEA104167203,LR134507.1,Campylobacter spp,0
SAMEA104210798,LR134512.1,Streptococcus agalactiae,1
SAMEA104224786,LR134519.1,Helicobacter pylori,0
SAMEA104224788,LR134520.1,Streptococcus agalactiae,1
SAMEA104307687,LR134522.1,Neisseria spp,2
SAMEA104307690,LR134528.1,Neisseria spp,2
SAMEA4884646,LR135170.1,Enterococcus faecium,1
SAMEA4884646,LR135171.1,Enterococcus faecium,0
SAMEA4884646,LR135172.1,Enterococcus faecium,0
SAMEA4884646,LR135173.1,Enterococcus faecium,0
SAMEA4884683,LR135174.1,Enterococcus faecium,0
SAMEA4884683,LR135175.1,Enterococcus faecium,0
SAMEA4884683,LR135176.1,Enterococcus faecium,0
SAMEA4884683,LR135177.1,Enterococcus faecium,0
SAMEA4884683,LR135178.1,Enterococcus faecium,0
SAMEA4884718,LR135191.1,Enterococcus faecium,1
SAMEA4884718,LR135192.1,Enterococcus faecium,0
SAMEA4884718,LR135193.1,Enterococcus faecium,0
SAMEA4884718,LR135194.1,Enterococcus faecium,0
SAMEA4884718,LR135195.1,Enterococcus faecium,0
SAMEA4884718,LR135196.1,Enterococcus faecium,0
SAMEA4884801,LR135197.1,Enterococcus faecium,0
SAMEA4884801,LR135198.1,Enterococcus faecium,0
SAMEA4884801,LR135199.1,Enterococcus faecium,0
SAMEA4884801,LR135200.1,Enterococcus faecium,0
SAMEA4884801,LR135201.1,Enterococcus faecium,0
SAMEA4884801,LR135202.1,Enterococcus faecium,0
SAMEA4884924,LR135219.1,Enterococcus faecium,1
SAMEA4884924,LR135220.1,Enterococcus faecium,0
SAMEA4884924,LR135221.1,Enterococcus faecium,0
SAMEA4884924,LR135222.1,Enterococcus faecium,0
SAMEA4884924,LR135223.1,Enterococcus faecium,0
SAMEA4884924,LR135224.1,Enterococcus faecium,0
SAMEA4884924,LR135225.1,Enterococcus faecium,0
SAMEA4884910,LR135226.1,Enterococcus faecium,1
SAMEA4884910,LR135227.1,Enterococcus faecium,0
SAMEA4884910,LR135228.1,Enterococcus faecium,0
SAMEA4884910,LR135229.1,Enterococcus faecium,0
SAMEA4884910,LR135230.1,Enterococcus faecium,0
SAMEA4884910,LR135231.1,Enterococcus faecium,0
SAMEA4884910,LR135232.1,Enterococcus faecium,0
SAMEA4884910,LR135233.1,Enterococcus faecium,0
SAMEA4884910,LR135234.1,Enterococcus faecium,0
SAMEA4884945,LR135235.1,Enterococcus faecium,2
SAMEA4884945,LR135236.1,Enterococcus faecium,0
SAMEA4884945,LR135237.1,Enterococcus faecium,0
SAMEA4884945,LR135238.1,Enterococcus faecium,0
SAMEA4884945,LR135239.1,Enterococcus faecium,0
SAMEA4884945,LR135240.1,Enterococcus faecium,0
SAMEA4884945,LR135241.1,Enterococcus faecium,0
SAMEA4884945,LR135242.1,Enterococcus faecium,0
SAMEA4884735,LR135258.1,Enterococcus faecium,0
SAMEA4884735,LR135259.1,Enterococcus faecium,0
SAMEA4884735,LR135260.1,Enterococcus faecium,0
SAMEA4884735,LR135261.1,Enterococcus faecium,0
SAMEA4884735,LR135262.1,Enterococcus faecium,0
SAMEA4884735,LR135263.1,Enterococcus faecium,0
SAMEA4884735,LR135264.1,Enterococcus faecium,0
SAMEA4884735,LR135265.1,Enterococcus faecium,0
SAMEA4884735,LR135266.1,Enterococcus faecium,0
SAMEA4884735,LR135267.1,Enterococcus faecium,0
SAMEA4884735,LR135268.1,Enterococcus faecium,0
SAMEA4884735,LR135269.1,Enterococcus faecium,0
SAMEA4884860,LR135278.1,Enterococcus faecium,3
SAMEA4884860,LR135279.1,Enterococcus faecium,0
SAMEA4884860,LR135280.1,Enterococcus faecium,0
SAMEA4884860,LR135281.1,Enterococcus faecium,0
SAMEA4884860,LR135282.1,Enterococcus faecium,0
SAMEA4884860,LR135283.1,Enterococcus faecium,0
SAMEA4884860,LR135284.1,Enterococcus faecium,0
SAMEA4884860,LR135285.1,Enterococcus faecium,0
SAMEA4884860,LR135286.1,Enterococcus faecium,0
SAMEA4885211,LR135297.1,Enterococcus faecium,2
SAMEA4885211,LR135298.1,Enterococcus faecium,0
SAMEA4885211,LR135299.1,Enterococcus faecium,0
SAMEA4885211,LR135300.1,Enterococcus faecium,0
SAMEA4885211,LR135301.1,Enterococcus faecium,0
SAMEA4885211,LR135302.1,Enterococcus faecium,0
SAMEA4885211,LR135303.1,Enterococcus faecium,0
SAMEA4885211,LR135304.1,Enterococcus faecium,0
SAMEA4885211,LR135305.1,Enterococcus faecium,0
SAMEA4885211,LR135306.1,Enterococcus faecium,0
SAMEA4885360,LR135317.1,Enterococcus faecium,2
SAMEA4885360,LR135318.1,Enterococcus faecium,0
SAMEA4885360,LR135319.1,Enterococcus faecium,0
SAMEA4885360,LR135320.1,Enterococcus faecium,0
SAMEA4885360,LR135321.1,Enterococcus faecium,0
SAMEA4885360,LR135322.1,Enterococcus faecium,0
SAMEA4885360,LR135323.1,Enterococcus faecium,0
SAMEA4885156,LR135339.1,Enterococcus faecium,1
SAMEA4885156,LR135340.1,Enterococcus faecium,0
SAMEA4885156,LR135341.1,Enterococcus faecium,0
SAMEA4885156,LR135342.1,Enterococcus faecium,0
SAMEA4885156,LR135343.1,Enterococcus faecium,0
SAMEA4885631,LR135344.1,Enterococcus faecium,3
SAMEA4885631,LR135345.1,Enterococcus faecium,0
SAMEA4885631,LR135346.1,Enterococcus faecium,0
SAMEA4885631,LR135347.1,Enterococcus faecium,0
SAMEA4885631,LR135348.1,Enterococcus faecium,0
SAMEA4885631,LR135349.1,Enterococcus faecium,0
SAMEA4885631,LR135350.1,Enterococcus faecium,0
SAMEA4885529,LR135351.1,Enterococcus faecium,2
SAMEA4885529,LR135352.1,Enterococcus faecium,0
SAMEA4885529,LR135353.1,Enterococcus faecium,0
SAMEA4885529,LR135354.1,Enterococcus faecium,0
SAMEA4885529,LR135355.1,Enterococcus faecium,0
SAMEA4885529,LR135356.1,Enterococcus faecium,0
SAMEA4885488,LR135357.1,Enterococcus faecium,1
SAMEA4885488,LR135358.1,Enterococcus faecium,0
SAMEA4885488,LR135359.1,Enterococcus faecium,0
SAMEA4885488,LR135360.1,Enterococcus faecium,0
SAMEA4885488,LR135361.1,Enterococcus faecium,0
SAMEA4885488,LR135362.1,Enterococcus faecium,0
SAMEA4885488,LR135363.1,Enterococcus faecium,0
SAMEA4885602,LR135372.1,Enterococcus faecium,0
SAMEA4885602,LR135373.1,Enterococcus faecium,0
SAMEA4885602,LR135374.1,Enterococcus faecium,0
SAMEA4885602,LR135375.1,Enterococcus faecium,0
SAMEA4885602,LR135376.1,Enterococcus faecium,0
SAMEA4885602,LR135377.1,Enterococcus faecium,0
SAMEA4885602,LR135378.1,Enterococcus faecium,0
SAMEA4885602,LR135379.1,Enterococcus faecium,0
SAMEA4885602,LR135380.1,Enterococcus faecium,0
SAMEA4885602,LR135381.1,Enterococcus faecium,0
SAMEA4885602,LR135382.1,Enterococcus faecium,0
SAMEA4885602,LR135383.1,Enterococcus faecium,0
SAMEA4885473,LR135384.1,Enterococcus faecium,2
SAMEA4885473,LR135385.1,Enterococcus faecium,0
SAMEA4885473,LR135386.1,Enterococcus faecium,0
SAMEA4885473,LR135387.1,Enterococcus faecium,0
SAMEA4885473,LR135388.1,Enterococcus faecium,0
SAMEA4885473,LR135389.1,Enterococcus faecium,0
SAMEA4885473,LR135390.1,Enterococcus faecium,0
SAMEA4885473,LR135391.1,Enterococcus faecium,0
SAMEA4885473,LR135392.1,Enterococcus faecium,0
SAMEA4885473,LR135393.1,Enterococcus faecium,0
SAMEA4885694,LR135394.1,Enterococcus faecium,2
SAMEA4885694,LR135395.1,Enterococcus faecium,0
SAMEA4885694,LR135396.1,Enterococcus faecium,0
SAMEA4885694,LR135397.1,Enterococcus faecium,0
SAMEA4885694,LR135398.1,Enterococcus faecium,0
SAMEA4885694,LR135399.1,Enterococcus faecium,0
SAMEA4885694,LR135400.1,Enterococcus faecium,0
SAMEA4885812,LR135419.1,Enterococcus faecium,2
SAMEA4885812,LR135420.1,Enterococcus faecium,0
SAMEA4885812,LR135421.1,Enterococcus faecium,0
SAMEA4885812,LR135422.1,Enterococcus faecium,0
SAMEA4885812,LR135423.1,Enterococcus faecium,0
SAMEA4885812,LR135424.1,Enterococcus faecium,0
SAMEA4885812,LR135425.1,Enterococcus faecium,0
SAMEA4885812,LR135426.1,Enterococcus faecium,0
SAMEA4885812,LR135427.1,Enterococcus faecium,0
SAMEA4885878,LR135435.1,Enterococcus faecium,1
SAMEA4885878,LR135436.1,Enterococcus faecium,0
SAMEA4885878,LR135437.1,Enterococcus faecium,0
SAMEA4885878,LR135438.1,Enterococcus faecium,0
SAMEA4885878,LR135439.1,Enterococcus faecium,0
SAMEA4885878,LR135440.1,Enterococcus faecium,0
SAMEA4885878,LR135441.1,Enterococcus faecium,0
SAMEA4885878,LR135442.1,Enterococcus faecium,0
SAMEA4885972,LR135474.1,Enterococcus faecium,0
SAMEA4885795,LR135475.1,Enterococcus faecium,1
SAMEA4885795,LR135476.1,Enterococcus faecium,0
SAMEA4885795,LR135477.1,Enterococcus faecium,0
SAMEA4884734,LR135482.1,Enterococcus faecium,0
SAMEA4884734,LR135483.1,Enterococcus faecium,0
SAMEA4884734,LR135484.1,Enterococcus faecium,0
SAMEA4884734,LR135485.1,Enterococcus faecium,0
SAMEA4884734,LR135486.1,Enterococcus faecium,0
SAMEA4884734,LR135487.1,Enterococcus faecium,0
SAMEA4884658,LR135782.1,Enterococcus faecium,1
SAMEA4884658,LR135783.1,Enterococcus faecium,0
SAMEA4884658,LR135784.1,Enterococcus faecium,0
SAMEA4884658,LR135785.1,Enterococcus faecium,0
SAMEA3614259,LR215968.1,Enterococcus faecium,1
SAMEA3431333,LR216050.1,Streptococcus pneumoniae,0
SAMEA3713867,LR216060.1,Streptococcus pneumoniae,1
SAMEA3714520,LR216064.1,Streptococcus pneumoniae,0
SAMEA3714487,LR216065.1,Streptococcus pneumoniae,0
SAMEA3222080,LR590465.1,Haemophilus influenzae,2
SAMEA3222082,LR590466.1,Streptococcus pyogenes,4
SAMEA3597581,LR590483.1,Streptococcus pyogenes,1
SAMEA3614265,LR594051.1,Enterococcus faecalis,2
SAMEA5092022,LR595848.1,Streptococcus pneumoniae,1
SAMEA5092022,LR595849.1,Streptococcus pneumoniae,0
SAMEA5852017,LR699007.1,Morganella morganii,4
SAMEA7292288,LR881463.1,Salmonella enterica,6
SAMEA7292288,LR881464.1,Salmonella enterica,0
SAMEA7313125,LR881934.1,Citrobacter spp,4
SAMEA7313125,LR881935.1,Citrobacter spp,0
SAMEA3357462,LR890181.1,Citrobacter spp,3
SAMEA3357462,LR890182.1,Citrobacter spp,0
SAMEA3357462,LR890183.1,Citrobacter spp,0
SAMEA3356968,LR890209.1,Klebsiella pneumoniae,0
SAMEA3356968,LR890210.1,Klebsiella pneumoniae,0
SAMEA3356968,LR890211.1,Klebsiella pneumoniae,0
SAMEA3356968,LR890212.1,Klebsiella pneumoniae,0
SAMEA3356968,LR890213.1,Klebsiella pneumoniae,0
SAMEA3356968,LR890214.1,Klebsiella pneumoniae,0
SAMEA3357214,LR890235.1,Klebsiella pneumoniae,3
SAMEA3357214,LR890236.1,Klebsiella pneumoniae,0
SAMEA3357214,LR890237.1,Klebsiella pneumoniae,0
SAMEA3357214,LR890238.1,Klebsiella pneumoniae,0
SAMEA3357214,LR890239.1,Klebsiella pneumoniae,0
SAMEA3357009,LR890600.1,Klebsiella pneumoniae,3
SAMEA3357009,LR890601.1,Klebsiella pneumoniae,0
SAMEA3357009,LR890602.1,Klebsiella pneumoniae,0
SAMN06112198,LR890627.1,Klebsiella pneumoniae,1
SAMN06112198,LR890628.1,Klebsiella pneumoniae,0
SAMN06112198,LR890629.1,Klebsiella pneumoniae,0
SAMN06112198,LR890630.1,Klebsiella pneumoniae,0
SAMN06112198,LR890631.1,Klebsiella pneumoniae,0
SAMEA3357273,LR890679.1,Klebsiella pneumoniae,3
SAMEA3357273,LR890680.1,Klebsiella pneumoniae,0
SAMEA3357273,LR890681.1,Klebsiella pneumoniae,0
SAMEA3357273,LR890682.1,Klebsiella pneumoniae,0
SAMEA3357273,LR890683.1,Klebsiella pneumoniae,0
SAMEA3357273,LR890684.1,Klebsiella pneumoniae,0
SAMEA3357273,LR890685.1,Klebsiella pneumoniae,0
SAMEA3357500,LR898867.1,Pseudomonas aeruginosa,5
SAMEA3597579,LS483298.1,Streptococcus pyogenes,3
SAMEA3491711,LS483301.1,Staphylococcus aureus,2
SAMEA3539724,LS483307.1,Streptococcus pyogenes,3
SAMEA3504580,LS483317.1,Staphylococcus aureus,2
SAMEA3491706,LS483319.1,Staphylococcus aureus,3
SAMEA3542433,LS483320.1,Streptococcus pyogenes,3
SAMEA3542449,LS483322.1,Streptococcus pyogenes,1
SAMEA3542440,LS483323.1,Streptococcus pyogenes,1
SAMEA3542444,LS483326.1,Streptococcus pyogenes,1
SAMEA3542450,LS483327.1,Streptococcus pyogenes,2
SAMEA3594346,LS483331.1,Streptococcus pyogenes,1
SAMEA3542442,LS483335.1,Streptococcus pyogenes,3
SAMEA3594357,LS483338.1,Streptococcus pyogenes,1
SAMEA3597587,LS483342.1,Streptococcus agalactiae,0
SAMEA3632058,LS483347.1,Streptococcus pyogenes,3
SAMEA3594345,LS483352.1,Streptococcus pyogenes,2
SAMEA3594351,LS483355.1,Streptococcus pyogenes,1
SAMEA3614262,LS483357.1,Streptococcus pyogenes,2
SAMEA3594352,LS483359.1,Streptococcus pyogenes,0
SAMEA3662939,LS483360.1,Streptococcus pyogenes,2
SAMEA3672890,LS483362.1,Campylobacter spp,0
SAMEA3714884,LS483374.1,Streptococcus pneumoniae,0
SAMEA3729940,LS483379.1,Streptococcus pyogenes,1
SAMEA3871791,LS483382.1,Streptococcus pyogenes,2
SAMEA3879489,LS483384.1,Streptococcus pyogenes,1
SAMEA3871794,LS483386.1,Streptococcus pyogenes,2
SAMEA3856681,LS483387.1,Streptococcus agalactiae,0
SAMEA3871783,LS483389.1,Streptococcus pyogenes,1
SAMEA3649044,LS483390.1,Streptococcus pneumoniae,0
SAMEA3867450,LS483392.1,Haemophilus influenzae,2
SAMEA3662931,LS483394.1,Streptococcus pyogenes,1
SAMEA3881058,LS483401.1,Streptococcus pyogenes,1
SAMEA3879490,LS483407.1,Streptococcus pyogenes,2
SAMEA3893456,LS483411.1,Haemophilus influenzae,1
SAMEA4557824,LS483415.1,Streptococcus pyogenes,1
SAMEA3956100,LS483417.1,Streptococcus pneumoniae,0
SAMEA3923596,LS483432.1,Streptococcus pyogenes,2
SAMEA4017721,LS483437.1,Streptococcus pyogenes,4
SAMEA4030739,LS483438.1,Haemophilus influenzae,1
SAMEA4364215,LS483442.1,Streptococcus pyogenes,1
SAMEA4076728,LS483445.1,Moraxella catarrhalis,0
SAMEA104042953,LS483448.1,Streptococcus pneumoniae,1
SAMEA104042956,LS483449.1,Streptococcus pneumoniae,0
SAMEA3221101,LS483480.1,Haemophilus influenzae,1
SAMEA3207620,LS483486.1,Haemophilus influenzae,3
SAMEA3178013,LS483488.1,Helicobacter pylori,0
SAMEA2822163,LS483496.1,Haemophilus influenzae,2
SAMEA2709025,LS483498.1,Morganella morganii,4
SAMEA3597580,LS483521.1,Streptococcus pyogenes,0
SAMEA53411668,LS483522.1,Streptococcus pyogenes,1
SAMEA4830817,LS992175.1,Citrobacter spp,7
SAMEA4830817,LS992176.1,Citrobacter spp,0
SAMEA4830817,LS992177.1,Citrobacter spp,0
SAMEA4830817,LS992178.1,Citrobacter spp,0
SAMEA4830818,LS992183.1,Citrobacter spp,4
SAMEA4830818,LS992184.1,Citrobacter spp,0
SAMEA3888151,LT545678.1,Streptococcus agalactiae,1
SAMEA3468845,LT571437.1,Salmonella enterica,3
