accession	seq_name	amidase_count	lysozyme_count	total_count
CP092184.1_virus_genes.tsv	ENA|CP092184|CP092184.1|provirus_3533974_3552092	1	1	2
CP137117.1_virus_genes.tsv	ENA|CP137117|CP137117.1|provirus_2201904_2245136	1	1	2
CP114075.1_virus_genes.tsv	ENA|CP114075|CP114075.1|provirus_2374628_2413545	0	0	0
CP110775.1_virus_genes.tsv	ENA|CP110775|CP110775.1|provirus_286159_294807	0	0	0
CP168010.1_virus_genes.tsv	ENA|CP168010|CP168010.1|provirus_793835_825419	1	0	1
AP024313.1_virus_genes.tsv	ENA|AP024313|AP024313.1|provirus_1541080_1595629	1	0	1
OW848788.1_virus_genes.tsv	ENA|OW848788|OW848788.1|provirus_1365230_1404531	0	0	0
CP001182.2_virus_genes.tsv	ENA|CP001182|CP001182.2|provirus_2091917_2151381	0	0	0
CP016298.1_virus_genes.tsv	ENA|CP016298|CP016298.1|provirus_2705411_2770796	0	1	1
CP066130.1_virus_genes.tsv	ENA|CP066130|CP066130.1|provirus_1772407_1844359	0	0	0
CP174856.1_virus_genes.tsv	ENA|CP174856|CP174856.1|provirus_2726866_2763349	0	0	0
CP044140.1_virus_genes.tsv	ENA|CP044140|CP044140.1|provirus_3958665_4002124	1	1	2
CP031249.1_virus_genes.tsv	ENA|CP031249|CP031249.1|provirus_260407_284982	1	0	1
AP026116.1_virus_genes.tsv	ENA|AP026116|AP026116.1|provirus_1489095_1550554	1	0	1
CP184234.1_virus_genes.tsv	ENA|CP184234|CP184234.1|provirus_1732893_1771684	0	0	0
CP150714.1_virus_genes.tsv	ENA|CP150714|CP150714.1|provirus_2267168_2322203	1	1	2
CP128435.1_virus_genes.tsv	ENA|CP128435|CP128435.1|provirus_1357336_1375175	0	0	0
CP071236.1_virus_genes.tsv	ENA|CP071236|CP071236.1|provirus_4431798_4463006	1	1	2
CP056635.1_virus_genes.tsv	ENA|CP056635|CP056635.1|provirus_4858909_4892370	1	1	2
LS483486.1_virus_genes.tsv	ENA|LS483486|LS483486.1|provirus_647256_697584	1	0	1
CP151676.1_virus_genes.tsv	ENA|CP151676|CP151676.1|provirus_1672195_1717949	1	1	2
CP038282.1_virus_genes.tsv	ENA|CP038282|CP038282.1|provirus_3513619_3563199	1	1	2
CP088126.1_virus_genes.tsv	ENA|CP088126|CP088126.1|provirus_1793746_1808764	1	1	2
CP021909.1_virus_genes.tsv	ENA|CP021909|CP021909.1|provirus_3538275_3587144	1	1	2
CP018917.1_virus_genes.tsv	ENA|CP018917|CP018917.1|provirus_4405871_4413964	0	0	0
AP024847.1_virus_genes.tsv	ENA|AP024847|AP024847.1|provirus_3635215_3652686	1	1	2
CP027442.1_virus_genes.tsv	ENA|CP027442|CP027442.1|provirus_2130462_2188809	1	1	2
LT906614.1_virus_genes.tsv	ENA|LT906614|LT906614.1|provirus_1935823_1948044	0	0	0
CP126876.1_virus_genes.tsv	ENA|CP126876|CP126876.1|provirus_1815038_1858727	0	0	0
CP071522.1_virus_genes.tsv	ENA|CP071522|CP071522.1|provirus_1346676_1392845	0	0	0
AP027487.1_virus_genes.tsv	ENA|AP027487|AP027487.1|provirus_1430447_1454254	0	0	0
CP113784.1_virus_genes.tsv	ENA|CP113784|CP113784.1|provirus_4850998_4893156	0	0	0
CP091227.1_virus_genes.tsv	ENA|CP091227|CP091227.1|provirus_864451_901559	0	0	0
CP046259.1_virus_genes.tsv	ENA|CP046259|CP046259.1|provirus_4040816_4089847	2	1	3
CP007285.2_virus_genes.tsv	ENA|CP007285|CP007285.2|provirus_2020229_2085950	0	0	0
CP012639.1_virus_genes.tsv	ENA|CP012639|CP012639.1|provirus_3_20512	1	1	2
CP017183.1_virus_genes.tsv	ENA|CP017183|CP017183.1|provirus_3022849_3037849	0	0	0
CP176568.1_virus_genes.tsv	ENA|CP176568|CP176568.1|provirus_1514258_1559785	1	0	1
CP135770.1_virus_genes.tsv	ENA|CP135770|CP135770.1|provirus_1633148_1654590	0	0	0
CP013303.1_virus_genes.tsv	ENA|CP013303|CP013303.1|provirus_1940535_1952756	0	0	0
CP090001.1_virus_genes.tsv	ENA|CP090001|CP090001.1|provirus_1295859_1303077	0	0	0
CP042299.1_virus_genes.tsv	ENA|CP042299|CP042299.1|provirus_1657876_1695755	0	0	0
CP082120.1_virus_genes.tsv	ENA|CP082120|CP082120.1|provirus_704916_715680	0	0	0
CP035261.1_virus_genes.tsv	ENA|CP035261|CP035261.1|provirus_11616_57683	0	0	0
LR135297.1_virus_genes.tsv	ENA|LR135297|LR135297.1|provirus_2581417_2621904	0	0	0
CP185292.1_virus_genes.tsv	ENA|CP185292|CP185292.1|provirus_1289916_1329251	0	0	0
CP117184.1_virus_genes.tsv	ENA|CP117184|CP117184.1|provirus_2625692_2631833	0	0	0
CP026338.1_virus_genes.tsv	ENA|CP026338|CP026338.1|provirus_2276522_2315330	0	1	1
CP065784.1_virus_genes.tsv	ENA|CP065784|CP065784.1|provirus_1955647_1999269	0	0	0
CP090399.1_virus_genes.tsv	ENA|CP090399|CP090399.1|provirus_1127534_1139755	0	0	0
CP033893.1_virus_genes.tsv	ENA|CP033893|CP033893.1|provirus_671907_702004	0	0	0
AP012496.1_virus_genes.tsv	ENA|AP012496|AP012496.1|provirus_2495343_2532361	0	0	0
CP110053.1_virus_genes.tsv	ENA|CP110053|CP110053.1|provirus_1066747_1080421	0	0	0
CP090182.1_virus_genes.tsv	ENA|CP090182|CP090182.1|provirus_1265123_1314582	0	1	1
CP138648.1_virus_genes.tsv	ENA|CP138648|CP138648.1|provirus_635802_675807	0	0	0
CP107029.1_virus_genes.tsv	ENA|CP107029|CP107029.1|provirus_4374709_4429244	0	0	0
CP045832.1_virus_genes.tsv	ENA|CP045832|CP045832.1|provirus_1537219_1558210	0	0	0
CP023844.1_virus_genes.tsv	ENA|CP023844|CP023844.1|provirus_1000840_1039182	0	0	0
CP172392.1_virus_genes.tsv	ENA|CP172392|CP172392.1|provirus_878907_959536	2	1	3
CP045257.1_virus_genes.tsv	ENA|CP045257|CP045257.1|provirus_1599034_1636983	1	1	2
CP043770.1_virus_genes.tsv	ENA|CP043770|CP043770.1|provirus_735811_785949	1	0	1
LS483498.1_virus_genes.tsv	ENA|LS483498|LS483498.1|provirus_712112_726604	0	0	0
CP182926.1_virus_genes.tsv	ENA|CP182926|CP182926.1|provirus_1990097_2028360	1	1	2
CP091889.1_virus_genes.tsv	ENA|CP091889|CP091889.1|provirus_2121089_2162247	1	0	1
CP042512.1_virus_genes.tsv	ENA|CP042512|CP042512.1|provirus_1863105_1899259	1	1	2
CP034039.1_virus_genes.tsv	ENA|CP034039|CP034039.1|provirus_1254660_1286057	0	0	0
CP177077.1_virus_genes.tsv	ENA|CP177077|CP177077.1|provirus_87021_122121	0	0	0
LS483323.1_virus_genes.tsv	ENA|LS483323|LS483323.1|provirus_1392124_1439833	0	0	0
CP173297.1_virus_genes.tsv	ENA|CP173297|CP173297.1	0	0	0
CP159741.1_virus_genes.tsv	ENA|CP159741|CP159741.1|provirus_275738_296145	0	0	0
CP056238.1_virus_genes.tsv	ENA|CP056238|CP056238.1|provirus_3756527_3767108	0	0	0
AP018780.1_virus_genes.tsv	ENA|AP018780|AP018780.1|provirus_1236701_1275322	2	1	3
CP039377.1_virus_genes.tsv	ENA|CP039377|CP039377.1|provirus_1365163_1400105	1	1	2
CP171920.1_virus_genes.tsv	ENA|CP171920|CP171920.1|provirus_890173_935057	0	0	0
CP143102.1_virus_genes.tsv	ENA|CP143102|CP143102.1|provirus_1067868_1111999	0	0	0
CP096698.1_virus_genes.tsv	ENA|CP096698|CP096698.1|provirus_2783410_2848795	0	1	1
CP038656.1_virus_genes.tsv	ENA|CP038656|CP038656.1|provirus_1492238_1510890	0	0	0
CP068562.1_virus_genes.tsv	ENA|CP068562|CP068562.1|provirus_2902156_2951611	1	1	2
CP061744.1_virus_genes.tsv	ENA|CP061744|CP061744.1|provirus_2423660_2435526	0	0	0
CP130112.1_virus_genes.tsv	ENA|CP130112|CP130112.1|provirus_3674354_3729412	1	1	2
CP191193.1_virus_genes.tsv	ENA|CP191193|CP191193.1|provirus_783969_845539	0	0	0
CP160150.1_virus_genes.tsv	ENA|CP160150|CP160150.1|provirus_1626947_1641203	0	0	0
CP093941.1_virus_genes.tsv	ENA|CP093941|CP093941.1|provirus_2478050_2522465	0	0	0
CP049314.1_virus_genes.tsv	ENA|CP049314|CP049314.1|provirus_2535464_2555052	0	1	1
CP163076.1_virus_genes.tsv	ENA|CP163076|CP163076.1|provirus_2949241_2967895	1	1	2
CP022151.1_virus_genes.tsv	ENA|CP022151|CP022151.1|provirus_1476468_1520584	0	0	0
CP013305.1_virus_genes.tsv	ENA|CP013305|CP013305.1|provirus_1940561_1952782	0	0	0
CP171676.1_virus_genes.tsv	ENA|CP171676|CP171676.1|provirus_1532348_1551619	0	0	0
CP063421.1_virus_genes.tsv	ENA|CP063421|CP063421.1|provirus_318666_328264	0	0	0
CP195320.1_virus_genes.tsv	ENA|CP195320|CP195320.1|provirus_5333184_5363791	0	0	0
CP166977.1_virus_genes.tsv	ENA|CP166977|CP166977.1|provirus_1_25509	0	0	0
CP044314.1_virus_genes.tsv	ENA|CP044314|CP044314.1|provirus_3677389_3695080	0	0	0
CP093403.1_virus_genes.tsv	ENA|CP093403|CP093403.1|provirus_4488275_4508708	1	0	1
CM132255.1_virus_genes.tsv	ENA|CM132255|CM132255.1|provirus_2717951_2765881	0	0	0
CP016670.1_virus_genes.tsv	ENA|CP016670|CP016670.1|provirus_1457751_1474165	0	0	0
CP195675.1_virus_genes.tsv	ENA|CP195675|CP195675.1|provirus_1740996_1819734	0	0	0
CP172084.1_virus_genes.tsv	ENA|CP172084|CP172084.1|provirus_862439_898119	0	0	0
LR590466.1_virus_genes.tsv	ENA|LR590466|LR590466.1|provirus_1646507_1691345	0	0	0
CP138653.1_virus_genes.tsv	ENA|CP138653|CP138653.1|provirus_2368025_2413354	0	0	0
CM130085.1_virus_genes.tsv	ENA|CM130085|CM130085.1|provirus_3229031_3250101	1	0	1
CP174255.1_virus_genes.tsv	ENA|CP174255|CP174255.1|provirus_3039986_3080829	1	1	2
CP022663.1_virus_genes.tsv	ENA|CP022663|CP022663.1|provirus_3121795_3161626	0	0	0
CP136433.1_virus_genes.tsv	ENA|CP136433|CP136433.1|provirus_2444838_2475772	0	0	0
CP047685.1_virus_genes.tsv	ENA|CP047685|CP047685.1|provirus_3956576_3991553	0	0	0
CP035162.1_virus_genes.tsv	ENA|CP035162|CP035162.1|provirus_3393754_3430319	0	0	0
CP137179.1_virus_genes.tsv	ENA|CP137179|CP137179.1|provirus_1143550_1177138	0	0	0
CP056622.1_virus_genes.tsv	ENA|CP056622|CP056622.1|provirus_2821866_2867360	0	0	0
CP196749.1_virus_genes.tsv	ENA|CP196749|CP196749.1|provirus_1472532_1495482	0	0	0
CP141621.1_virus_genes.tsv	ENA|CP141621|CP141621.1|provirus_771700_809284	0	0	0
CP095765.1_virus_genes.tsv	ENA|CP095765|CP095765.1|provirus_2236586_2283877	0	0	0
CP028677.1_virus_genes.tsv	ENA|CP028677|CP028677.1|provirus_2515323_2628289	2	2	4
LT571437.1_virus_genes.tsv	ENA|LT571437|LT571437.1|provirus_1632788_1647769	0	0	0
CP059542.1_virus_genes.tsv	ENA|CP059542|CP059542.1|provirus_2115660_2150814	0	0	0
CP054160.3_virus_genes.tsv	ENA|CP054160|CP054160.3|provirus_5009082_5045154	1	1	2
CP171688.1_virus_genes.tsv	ENA|CP171688|CP171688.1|provirus_847797_869883	0	0	0
CP051267.1_virus_genes.tsv	ENA|CP051267|CP051267.1|provirus_3657730_3705427	1	1	2
CM130736.1_virus_genes.tsv	ENA|CM130736|CM130736.1|provirus_2824462_2874471	1	1	2
OU015946.1_virus_genes.tsv	ENA|OU015946|OU015946.1|provirus_1865851_1916068	0	0	0
CP054744.1_virus_genes.tsv	ENA|CP054744|CP054744.1|provirus_3030942_3069875	1	1	2
CP063229.1_virus_genes.tsv	ENA|CP063229|CP063229.1|provirus_2097796_2148810	2	2	4
OW849082.1_virus_genes.tsv	ENA|OW849082|OW849082.1|provirus_3480845_3516119	1	1	2
CP175300.1_virus_genes.tsv	ENA|CP175300|CP175300.1|provirus_1773564_1809989	0	0	0
CP117475.1_virus_genes.tsv	ENA|CP117475|CP117475.1|provirus_2119310_2164142	0	0	0
CP079882.1_virus_genes.tsv	ENA|CP079882|CP079882.1|provirus_1326495_1365190	0	0	0
CP054227.1_virus_genes.tsv	ENA|CP054227|CP054227.1|provirus_1518275_1533533	0	0	0
CP143767.1_virus_genes.tsv	ENA|CP143767|CP143767.1|provirus_4223037_4272093	0	0	0
CP098462.1_virus_genes.tsv	ENA|CP098462|CP098462.1|provirus_456092_501479	0	0	0
CP020419.2_virus_genes.tsv	ENA|CP020419|CP020419.2|provirus_1319556_1336304	0	0	0
CP056573.1_virus_genes.tsv	ENA|CP056573|CP056573.1|provirus_1300442_1344005	0	0	0
LS483498.1_virus_genes.tsv	ENA|LS483498|LS483498.1|provirus_1214464_1266359	0	0	0
CP011657.1_virus_genes.tsv	ENA|CP011657|CP011657.1|provirus_4941934_4965428	0	0	0
CP181860.1_virus_genes.tsv	ENA|CP181860|CP181860.1|provirus_3582766_3596357	0	0	0
CP124809.1_virus_genes.tsv	ENA|CP124809|CP124809.1|provirus_3271720_3316102	1	1	2
CP020052.1_virus_genes.tsv	ENA|CP020052|CP020052.1|provirus_2771374_2803501	0	0	0
CP029870.1_virus_genes.tsv	ENA|CP029870|CP029870.1|provirus_3443095_3480317	1	1	2
CP152374.1_virus_genes.tsv	ENA|CP152374|CP152374.1|provirus_1637307_1686654	1	1	2
CP185082.1_virus_genes.tsv	ENA|CP185082|CP185082.1|provirus_1526279_1578003	1	1	2
CP013312.1_virus_genes.tsv	ENA|CP013312|CP013312.1|provirus_916841_930459	0	0	0
CP020058.1_virus_genes.tsv	ENA|CP020058|CP020058.1|provirus_835663_848503	0	0	0
AP027490.1_virus_genes.tsv	ENA|AP027490|AP027490.1	0	0	0
CP014026.2_virus_genes.tsv	ENA|CP014026|CP014026.2|provirus_2493838_2523323	0	0	0
AP022867.1_virus_genes.tsv	ENA|AP022867|AP022867.1|provirus_1048479_1087233	2	0	2
CP106777.1_virus_genes.tsv	ENA|CP106777|CP106777.1|provirus_455591_501487	0	0	0
CP027373.1_virus_genes.tsv	ENA|CP027373|CP027373.1|provirus_4425163_4496392	1	1	2
CP175045.1_virus_genes.tsv	ENA|CP175045|CP175045.1|provirus_2513251_2554117	0	0	0
CP110373.1_virus_genes.tsv	ENA|CP110373|CP110373.1|provirus_1105523_1153586	1	1	2
CP038653.1_virus_genes.tsv	ENA|CP038653|CP038653.1|provirus_810036_858479	1	1	2
CP035451.1_virus_genes.tsv	ENA|CP035451|CP035451.1|provirus_1181805_1217575	0	0	0
CP010282.1_virus_genes.tsv	ENA|CP010282|CP010282.1|provirus_2645910_2689580	1	1	2
CP178877.1_virus_genes.tsv	ENA|CP178877|CP178877.1|provirus_1344131_1351350	0	0	0
CP131720.1_virus_genes.tsv	ENA|CP131720|CP131720.1|provirus_638594_681141	1	0	1
CP024881.1_virus_genes.tsv	ENA|CP024881|CP024881.1|provirus_2887551_2920942	1	1	2
JBQYPA000000000_virus_genes.tsv	ENA|JBQYPA010000002|JBQYPA010000002.1|provirus_1455197_1493406	1	1	2
CP181371.1_virus_genes.tsv	ENA|CP181371|CP181371.1|provirus_3261595_3309239	1	1	2
CP007491.1_virus_genes.tsv	ENA|CP007491|CP007491.1|provirus_265828_307120	0	0	0
CP163140.1_virus_genes.tsv	ENA|CP163140|CP163140.1|provirus_2753897_2802346	1	1	2
CP055588.1_virus_genes.tsv	ENA|CP055588|CP055588.1|provirus_3030885_3061691	1	1	2
JBREXR000000000_virus_genes.tsv	ENA|JBREXR010000001|JBREXR010000001.1|provirus_665589_700291	1	1	2
CP148138.1_virus_genes.tsv	ENA|CP148138|CP148138.1|provirus_1539920_1580798	0	0	0
AP027487.1_virus_genes.tsv	ENA|AP027487|AP027487.1|provirus_3761232_3816202	1	0	1
CP142833.1_virus_genes.tsv	ENA|CP142833|CP142833.1|provirus_780111_815881	0	0	0
CP070485.1_virus_genes.tsv	ENA|CP070485|CP070485.1|provirus_3385640_3428759	1	0	1
CP048905.1_virus_genes.tsv	ENA|CP048905|CP048905.1|provirus_1623613_1644736	0	0	0
CP013955.1_virus_genes.tsv	ENA|CP013955|CP013955.1|provirus_1155687_1198046	0	0	0
CP004345.1_virus_genes.tsv	ENA|CP004345|CP004345.1|provirus_2257810_2291067	1	1	2
CP092463.1_virus_genes.tsv	ENA|CP092463|CP092463.1|provirus_1502751_1542300	0	0	0
CP024672.1_virus_genes.tsv	ENA|CP024672|CP024672.1|provirus_2104820_2146142	0	0	0
LS483317.1_virus_genes.tsv	ENA|LS483317|LS483317.1|provirus_330594_374835	1	0	1
JAUFOC000000000_virus_genes.tsv	ENA|JAUFOC010000001|JAUFOC010000001.1|provirus_1765900_1794619	0	0	0
CP190400.1_virus_genes.tsv	ENA|CP190400|CP190400.1|provirus_1766885_1818540	0	0	0
CP137135.1_virus_genes.tsv	ENA|CP137135|CP137135.1|provirus_1374476_1419122	0	0	0
OW969875.1_virus_genes.tsv	ENA|OW969875|OW969875.1|provirus_2970490_3001295	1	1	2
CP118306.1_virus_genes.tsv	ENA|CP118306|CP118306.1|provirus_634295_671129	0	0	0
CP125762.1_virus_genes.tsv	ENA|CP125762|CP125762.1|provirus_2014787_2284411	0	0	0
JBQWED000000000_virus_genes.tsv	ENA|JBQWED010000003|JBQWED010000003.1|provirus_1344722_1394480	1	1	2
CP113974.1_virus_genes.tsv	ENA|CP113974|CP113974.1|provirus_5763366_5783600	0	0	0
CP124908.1_virus_genes.tsv	ENA|CP124908|CP124908.1|provirus_1134130_1147511	0	0	0
CP110914.1_virus_genes.tsv	ENA|CP110914|CP110914.1|provirus_3271552_3313947	0	0	0
CP039548.1_virus_genes.tsv	ENA|CP039548|CP039548.1|provirus_1999515_2048143	0	0	0
CP148848.1_virus_genes.tsv	ENA|CP148848|CP148848.1	0	0	0
CP102769.1_virus_genes.tsv	ENA|CP102769|CP102769.1|provirus_2147766_2283251	0	0	0
CP074879.1_virus_genes.tsv	ENA|CP074879|CP074879.1|provirus_1450586_1501429	1	1	2
CP174155.1_virus_genes.tsv	ENA|CP174155|CP174155.1|provirus_413970_420827	0	0	0
CP069133.1_virus_genes.tsv	ENA|CP069133|CP069133.1|provirus_1192323_1208563	0	0	0
CP053371.1_virus_genes.tsv	ENA|CP053371|CP053371.1|provirus_2726339_2769777	0	0	0
CP194217.1_virus_genes.tsv	ENA|CP194217|CP194217.1|provirus_2907732_2944858	0	0	0
CP136169.1_virus_genes.tsv	ENA|CP136169|CP136169.1|provirus_1561324_1610120	0	1	1
CP121073.1_virus_genes.tsv	ENA|CP121073|CP121073.1|provirus_4598052_4630479	0	0	0
CP181503.1_virus_genes.tsv	ENA|CP181503|CP181503.1|provirus_920788_941705	1	1	2
CP119597.1_virus_genes.tsv	ENA|CP119597|CP119597.1|provirus_1027279_1066268	0	0	0
CP185292.1_virus_genes.tsv	ENA|CP185292|CP185292.1|provirus_2453467_2484606	0	0	0
CP096929.1_virus_genes.tsv	ENA|CP096929|CP096929.1|provirus_1340769_1417616	0	0	0
CP047112.1_virus_genes.tsv	ENA|CP047112|CP047112.1|provirus_1578865_1590432	0	0	0
CP137133.1_virus_genes.tsv	ENA|CP137133|CP137133.1|provirus_4616687_4652642	0	0	0
CP146909.1_virus_genes.tsv	ENA|CP146909|CP146909.1|provirus_1516812_1558398	1	1	2
CP134540.1_virus_genes.tsv	ENA|CP134540|CP134540.1|provirus_327647_393029	0	1	1
CP021862.1_virus_genes.tsv	ENA|CP021862|CP021862.1|provirus_1903454_1942267	0	0	0
CP064424.1_virus_genes.tsv	ENA|CP064424|CP064424.1|provirus_2001652_2016206	0	0	0
CP063511.1_virus_genes.tsv	ENA|CP063511|CP063511.1|provirus_324988_366266	2	1	3
CP069133.1_virus_genes.tsv	ENA|CP069133|CP069133.1|provirus_2456491_2469989	0	0	0
CP054744.1_virus_genes.tsv	ENA|CP054744|CP054744.1|provirus_3111231_3133211	0	0	0
CP047112.1_virus_genes.tsv	ENA|CP047112|CP047112.1|provirus_2535317_2612741	0	0	0
CP001485.1_virus_genes.tsv	ENA|CP001485|CP001485.1|provirus_1260462_1294810	1	1	2
CP167009.1_virus_genes.tsv	ENA|CP167009|CP167009.1|provirus_844241_903628	1	0	1
CP093289.1_virus_genes.tsv	ENA|CP093289|CP093289.1|provirus_1345132_1374475	0	0	0
CP019202.1_virus_genes.tsv	ENA|CP019202|CP019202.1|provirus_2011390_2064697	1	1	2
LR135219.1_virus_genes.tsv	ENA|LR135219|LR135219.1|provirus_1966911_1994942	0	0	0
CP082856.1_virus_genes.tsv	ENA|CP082856|CP082856.1|provirus_1868521_1902373	1	0	1
CP197319.1_virus_genes.tsv	ENA|CP197319|CP197319.1|provirus_1100884_1114269	0	0	0
CP194919.1_virus_genes.tsv	ENA|CP194919|CP194919.1|provirus_1268254_1298589	1	1	2
CP138326.1_virus_genes.tsv	ENA|CP138326|CP138326.1|provirus_2296902_2350520	0	0	0
CP135469.1_virus_genes.tsv	ENA|CP135469|CP135469.1|provirus_2828718_2871191	1	1	2
CP113974.1_virus_genes.tsv	ENA|CP113974|CP113974.1|provirus_4000175_4009796	0	0	0
CP038434.1_virus_genes.tsv	ENA|CP038434|CP038434.1|provirus_808772_814913	0	0	0
CM127573.1_virus_genes.tsv	ENA|CM127573|CM127573.1|provirus_1455197_1493406	1	1	2
OX291536.1_virus_genes.tsv	ENA|OX291536|OX291536.1|provirus_3628762_3657234	1	1	2
CP160815.1_virus_genes.tsv	ENA|CP160815|CP160815.1|provirus_440072_461562	0	0	0
CP145083.1_virus_genes.tsv	ENA|CP145083|CP145083.1|provirus_453243_491593	0	0	0
CP046025.1_virus_genes.tsv	ENA|CP046025|CP046025.1|provirus_3350401_3371831	1	1	2
CP017763.1_virus_genes.tsv	ENA|CP017763|CP017763.1|provirus_486605_493462	0	0	0
AP025801.1_virus_genes.tsv	ENA|AP025801|AP025801.1|provirus_4195802_4212201	0	0	0
OX419553.1_virus_genes.tsv	ENA|OX419553|OX419553.1|provirus_1293628_1323136	0	0	0
CP014026.2_virus_genes.tsv	ENA|CP014026|CP014026.2|provirus_2311503_2349891	1	1	2
OX460960.1_virus_genes.tsv	ENA|OX460960|OX460960.1|provirus_575835_614879	1	0	1
CP123977.1_virus_genes.tsv	ENA|CP123977|CP123977.1|provirus_1298436_1327871	0	0	0
CP110900.1_virus_genes.tsv	ENA|CP110900|CP110900.1|provirus_5079707_5121347	0	0	0
CP076427.1_virus_genes.tsv	ENA|CP076427|CP076427.1|provirus_11626_61420	0	0	0
CP194218.1_virus_genes.tsv	ENA|CP194218|CP194218.1|provirus_1844400_1911498	0	0	0
CP086215.1_virus_genes.tsv	ENA|CP086215|CP086215.1|provirus_1_28524	1	0	1
CP158491.1_virus_genes.tsv	ENA|CP158491|CP158491.1|provirus_2965637_3004715	0	0	0
CP135469.1_virus_genes.tsv	ENA|CP135469|CP135469.1|provirus_1933947_1973272	0	0	0
CP197038.1_virus_genes.tsv	ENA|CP197038|CP197038.1|provirus_133858_175899	0	0	0
CP137123.1_virus_genes.tsv	ENA|CP137123|CP137123.1|provirus_2891259_2939404	1	1	2
CP017082.1_virus_genes.tsv	ENA|CP017082|CP017082.1|provirus_2995252_3037877	0	0	0
CP177285.1_virus_genes.tsv	ENA|CP177285|CP177285.1	0	0	0
CP065145.1_virus_genes.tsv	ENA|CP065145|CP065145.1|provirus_2879090_2910112	0	0	0
CP053378.1_virus_genes.tsv	ENA|CP053378|CP053378.1|provirus_3833784_3873548	1	1	2
CP149985.1_virus_genes.tsv	ENA|CP149985|CP149985.1|provirus_596362_600609	1	1	2
CP078118.1_virus_genes.tsv	ENA|CP078118|CP078118.1|provirus_1236620_1253423	0	0	0
CP126083.1_virus_genes.tsv	ENA|CP126083|CP126083.1|provirus_2274688_2323383	0	0	0
CP096894.1_virus_genes.tsv	ENA|CP096894|CP096894.1|provirus_1122577_1187962	0	1	1
CP051310.1_virus_genes.tsv	ENA|CP051310|CP051310.1|provirus_2909612_2953279	1	1	2
LR135339.1_virus_genes.tsv	ENA|LR135339|LR135339.1|provirus_864150_906241	0	0	0
CP157724.1_virus_genes.tsv	ENA|CP157724|CP157724.1|provirus_613705_671129	1	0	1
CP035401.1_virus_genes.tsv	ENA|CP035401|CP035401.1|provirus_3229833_3263570	0	0	0
CP033833.1_virus_genes.tsv	ENA|CP033833|CP033833.1|provirus_1023067_1077106	0	0	0
CP031449.2_virus_genes.tsv	ENA|CP031449|CP031449.2|provirus_2502338_2567192	0	0	0
CP015229.1_virus_genes.tsv	ENA|CP015229|CP015229.1|provirus_1788296_1960089	0	2	2
CP191542.1_virus_genes.tsv	ENA|CP191542|CP191542.1|provirus_1120564_1169014	1	1	2
CP004081.1_virus_genes.tsv	ENA|CP004081|CP004081.1|provirus_1256492_1269875	0	0	0
CP027550.1_virus_genes.tsv	ENA|CP027550|CP027550.1|provirus_1653797_1679254	0	0	0
CP181226.1_virus_genes.tsv	ENA|CP181226|CP181226.1|provirus_1001377_1037271	0	0	0
CP172364.1_virus_genes.tsv	ENA|CP172364|CP172364.1|provirus_494292_534744	0	0	0
CP163155.1_virus_genes.tsv	ENA|CP163155|CP163155.1|provirus_2553619_2626488	0	0	0
CP154802.1_virus_genes.tsv	ENA|CP154802|CP154802.1|provirus_1905772_1948379	1	1	2
CP140425.1_virus_genes.tsv	ENA|CP140425|CP140425.1|provirus_2771586_2820658	0	0	0
CP126865.1_virus_genes.tsv	ENA|CP126865|CP126865.1	0	0	0
CP038258.1_virus_genes.tsv	ENA|CP038258|CP038258.1|provirus_3_35431	1	1	2
CP025028.1_virus_genes.tsv	ENA|CP025028|CP025028.1|provirus_79686_122999	1	0	1
CP148140.1_virus_genes.tsv	ENA|CP148140|CP148140.1|provirus_2818211_2866476	1	1	2
CP145083.1_virus_genes.tsv	ENA|CP145083|CP145083.1|provirus_1572830_1598203	0	0	0
CP045820.1_virus_genes.tsv	ENA|CP045820|CP045820.1|provirus_2698061_2737055	0	0	0
AP027666.1_virus_genes.tsv	ENA|AP027666|AP027666.1|provirus_3471530_3553060	2	1	3
CP134541.1_virus_genes.tsv	ENA|CP134541|CP134541.1|provirus_2_41205	0	0	0
CP115015.1_virus_genes.tsv	ENA|CP115015|CP115015.1|provirus_2333265_2366615	1	1	2
CP044315.2_virus_genes.tsv	ENA|CP044315|CP044315.2|provirus_2225580_2277594	1	1	2
CP087298.1_virus_genes.tsv	ENA|CP087298|CP087298.1|provirus_1253650_1302498	0	1	1
CP065412.1_virus_genes.tsv	ENA|CP065412|CP065412.1|provirus_6573159_6612275	0	0	0
CP097560.1_virus_genes.tsv	ENA|CP097560|CP097560.1|provirus_4047926_4084080	0	0	0
CP017719.1_virus_genes.tsv	ENA|CP017719|CP017719.1|provirus_1995615_2003198	0	0	0
CP175230.1_virus_genes.tsv	ENA|CP175230|CP175230.1|provirus_1658939_1672324	0	0	0
CP019442.1_virus_genes.tsv	ENA|CP019442|CP019442.1|provirus_3150058_3201164	1	1	2
CP029882.1_virus_genes.tsv	ENA|CP029882|CP029882.1|provirus_4431439_4473762	1	1	2
CP023020.1_virus_genes.tsv	ENA|CP023020|CP023020.1|provirus_1520999_1578016	0	1	1
CP058318.1_virus_genes.tsv	ENA|CP058318|CP058318.1|provirus_2991288_3043836	1	1	2
CP018243.1_virus_genes.tsv	ENA|CP018243|CP018243.1|provirus_2045262_2105552	1	1	2
